customer_id,ad_type,ad_medium,ad_response,items_purchased,drinks_purchased
9838,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'mexican pizza']","['gatorade', 'brisk', 'diet pepsi']"
9253,BOGO - Baja Blast,30 sec Hulu commercial,False,"['cheesy bean and rice burrito', 'cheesy bean and rice burrito', 'beefy 5 layer burrito']","['mug root beer', 'baja blast', 'gatorade']"
6562,DISCOUNT-50%,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'cinnamon twists', 'soft taco', 'cinnamon twists']","['diet pepsi', 'pepsi', 'iced tea', 'starry']"
400,DISCOUNT-20%,Instagram photo ad,True,"['crunchy taco', 'cravings box', 'crunchy taco', 'cravings box', 'beefy 5 layer burrito', 'cinnamon twists']","['pepsi', 'gatorade', 'diet pepsi', 'starry', 'iced tea', 'iced tea']"
4809,DISCOUNT-50%,15 sec YouTube ad,True,"['cheesy gordita crunch', 'cravings box', 'chicken quesadilla']","['gatorade', 'mug root beer', 'mountain dew']"
1083,DISCOUNT-10%,15 sec YouTube ad,True,"['chalupa supreme', 'beefy 5 layer burrito', 'soft taco']","['diet pepsi', 'baja blast', 'starry']"
9820,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,False,"['cheesy bean and rice burrito', 'cinnamon twists']","['gatorade', 'mountain dew']"
92,REWARD - Free Baja Blast with purchase of $20 or more,Static Facebook ad,False,"['soft taco', 'chalupa supreme', 'steak garlic nacho fries', 'cravings box']","['brisk', 'iced tea', 'starry', 'pepsi']"
7339,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['mexican pizza', 'mexican pizza']","['brisk', 'brisk']"
7245,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chicken quesadilla', 'soft taco', 'cheesy gordita crunch', 'mexican pizza', 'cravings box', 'cheesy bean and rice burrito', 'nachos bellgrande', 'cravings box']",['mug root beer']
9591,DISCOUNT-5%,Instagram photo ad,False,"['cinnamon twists', 'beefy 5 layer burrito', 'spicy potato soft taco', 'chalupa supreme', 'cheesy bean and rice burrito']","['mountain dew', 'pepsi', 'pepsi', 'mug root beer', 'brisk']"
3058,DISCOUNT-20%,15 sec YouTube ad,False,"['mexican pizza', 'chicken quesadilla', 'nachos bellgrande', 'chicken quesadilla']","['starry', 'starry', 'pepsi', 'gatorade']"
5768,BOGO - Baja Blast,15 sec YouTube ad,True,"['soft taco', 'mexican pizza', 'spicy potato soft taco', 'mexican pizza']","['baja blast', 'baja blast', 'pepsi', 'mountain dew']"
7610,REWARD - Free Baja Blast with purchase of $20 or more,15 sec TikTok ad,False,['steak garlic nacho fries'],['baja blast']
7050,BOGO - Baja Blast,Instagram photo ad,True,"['soft taco', 'cinnamon twists']","['baja blast', 'baja blast']"
4509,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco', 'nachos bellgrande', 'cheesy bean and rice burrito', 'cravings box', 'soft taco', 'soft taco']","['baja blast', 'gatorade']"
2367,DISCOUNT-20%,Instagram photo ad,False,"['cravings box', 'nachos bellgrande', 'soft taco', 'cheesy gordita crunch']","['mountain dew', 'brisk', 'mountain dew', 'diet pepsi']"
6245,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']",['baja blast']
7644,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['spicy potato soft taco', 'crunchwrap supreme', 'chalupa supreme', 'soft taco']","['diet pepsi', 'diet pepsi', 'iced tea', 'mug root beer']"
5893,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['chicken quesadilla', 'nachos bellgrande', 'nachos bellgrande']","['mug root beer', 'baja blast', 'pepsi']"
1112,DISCOUNT-10%,15 sec YouTube ad,True,"['crunchwrap supreme', 'steak garlic nacho fries']","['mountain dew', 'mountain dew']"
3467,DISCOUNT-10%,Static Facebook ad,False,"['crunchy taco', 'chicken quesadilla', 'cravings box']","['iced tea', 'pepsi', 'mountain dew']"
8246,BOGO - Garlic Steak Nacho Fries,30 sec Hulu commercial,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco']","['mug root beer', 'starry', 'brisk']"
9276,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['chalupa supreme', 'soft taco', 'chicken quesadilla']","['diet pepsi', 'mug root beer', 'iced tea']"
8602,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,['spicy potato soft taco'],['iced tea']
9569,DISCOUNT-10%,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'cinnamon twists', 'soft taco']","['baja blast', 'baja blast', 'starry']"
7571,DISCOUNT-5%,Instagram photo ad,False,"['crunchwrap supreme', 'beefy 5 layer burrito']","['gatorade', 'baja blast']"
2827,BOGO - Garlic Steak Nacho Fries,Static Facebook ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'cravings box', 'spicy potato soft taco']","['pepsi', 'diet pepsi', 'gatorade', 'pepsi']"
4186,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cheesy bean and rice burrito', 'cinnamon twists', 'mexican pizza', 'cheesy bean and rice burrito', 'cravings box', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'chalupa supreme']","['diet pepsi', 'baja blast', 'gatorade', 'mug root beer', 'mug root beer', 'baja blast']"
8663,DISCOUNT-50%,15 sec YouTube ad,False,"['spicy potato soft taco', 'crunchy taco', 'spicy potato soft taco', 'cinnamon twists', 'chicken quesadilla']","['iced tea', 'gatorade', 'brisk', 'gatorade', 'brisk']"
374,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,['chalupa supreme'],['diet pepsi']
3126,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'cinnamon twists', 'nachos bellgrande', 'steak garlic nacho fries', 'spicy potato soft taco', 'nachos bellgrande', 'crunchwrap supreme', 'crunchy taco', 'crunchwrap supreme']","['diet pepsi', 'baja blast']"
9088,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,"['crunchwrap supreme', 'chicken quesadilla', 'chicken quesadilla', 'beefy 5 layer burrito', 'chicken quesadilla']","['baja blast', 'gatorade', 'diet pepsi', 'brisk', 'mountain dew']"
2476,DISCOUNT-20%,15 sec TikTok ad,False,"['cravings box', 'soft taco']","['pepsi', 'baja blast']"
167,BOGO - Baja Blast,15 sec YouTube ad,True,['spicy potato soft taco'],"['baja blast', 'baja blast']"
7254,DISCOUNT-10%,15 sec YouTube ad,False,"['chalupa supreme', 'chicken quesadilla', 'spicy potato soft taco', 'chalupa supreme', 'beefy 5 layer burrito', 'crunchwrap supreme']","['gatorade', 'iced tea', 'mountain dew', 'mountain dew', 'starry', 'brisk']"
5857,DISCOUNT-20%,15 sec YouTube ad,True,['steak garlic nacho fries'],['iced tea']
1964,DISCOUNT-20%,Instagram photo ad,False,"['crunchy taco', 'chalupa supreme']","['brisk', 'diet pepsi']"
9940,DISCOUNT-20%,15 sec TikTok ad,False,['crunchwrap supreme'],['gatorade']
8744,DISCOUNT-10%,15 sec YouTube ad,True,['cheesy bean and rice burrito'],['baja blast']
2919,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['nachos bellgrande', 'spicy potato soft taco', 'crunchwrap supreme', 'mexican pizza', 'cinnamon twists', 'spicy potato soft taco', 'cheesy bean and rice burrito']","['iced tea', 'brisk', 'starry', 'iced tea', 'mountain dew', 'mug root beer', 'diet pepsi']"
8836,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande', 'spicy potato soft taco', 'chicken quesadilla', 'mexican pizza', 'soft taco']","['mountain dew', 'mug root beer', 'brisk', 'iced tea', 'starry', 'gatorade', 'gatorade']"
1882,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Newspaper ad,False,"['cheesy bean and rice burrito', 'steak garlic nacho fries', 'steak garlic nacho fries', 'cinnamon twists', 'cinnamon twists']","['brisk', 'mug root beer', 'baja blast', 'mountain dew', 'pepsi']"
5384,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'crunchy taco']","['diet pepsi', 'mountain dew']"
1404,DISCOUNT-50%,Instagram photo ad,True,"['soft taco', 'mexican pizza']","['baja blast', 'gatorade']"
6528,DISCOUNT-5%,15 sec YouTube ad,True,"['crunchy taco', 'cheesy bean and rice burrito', 'cravings box']","['diet pepsi', 'starry', 'brisk']"
7006,BOGO - Baja Blast,15 sec YouTube ad,False,"['soft taco', 'mexican pizza', 'chicken quesadilla']","['brisk', 'baja blast', 'starry']"
3995,REWARD - Free Baja Blast with purchase of $20 or more,30 sec Hulu commercial,False,"['crunchy taco', 'mexican pizza', 'spicy potato soft taco']","['brisk', 'baja blast', 'pepsi']"
7223,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Static Facebook ad,False,"['crunchy taco', 'steak garlic nacho fries']","['brisk', 'diet pepsi']"
4814,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['starry', 'mountain dew']"
8247,BOGO - Baja Blast,15 sec YouTube ad,True,['mexican pizza'],"['baja blast', 'baja blast']"
3290,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'mexican pizza', 'soft taco', 'chicken quesadilla', 'crunchy taco']","['brisk', 'mountain dew', 'iced tea', 'mug root beer', 'pepsi', 'mountain dew']"
4976,DISCOUNT-10%,15 sec YouTube ad,True,"['soft taco', 'mexican pizza', 'cheesy bean and rice burrito', 'chicken quesadilla', 'beefy 5 layer burrito', 'crunchwrap supreme']","['gatorade', 'starry', 'pepsi', 'diet pepsi', 'gatorade', 'iced tea']"
680,DISCOUNT-5%,15 sec YouTube ad,True,"['cheesy gordita crunch', 'cravings box']","['mug root beer', 'baja blast']"
7430,DISCOUNT-5%,30 sec Hulu commercial,False,"['chicken quesadilla', 'chicken quesadilla']","['iced tea', 'starry']"
5715,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,False,['mexican pizza'],['mug root beer']
6109,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['cinnamon twists', 'cheesy bean and rice burrito', 'crunchy taco', 'soft taco', 'nachos bellgrande', 'mexican pizza', 'crunchwrap supreme', 'chalupa supreme']","['baja blast', 'pepsi', 'starry']"
5036,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,['cravings box'],['starry']
5983,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'soft taco', 'cravings box', 'nachos bellgrande', 'crunchy taco', 'chalupa supreme', 'crunchwrap supreme', 'mexican pizza', 'crunchy taco']","['baja blast', 'pepsi']"
1670,DISCOUNT-20%,Instagram photo ad,False,['spicy potato soft taco'],['iced tea']
3814,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries']","['mountain dew', 'diet pepsi']"
1725,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,['cravings box'],['pepsi']
6473,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec cable TV ad,False,"['cheesy gordita crunch', 'cinnamon twists', 'spicy potato soft taco', 'cheesy bean and rice burrito', 'crunchwrap supreme']","['pepsi', 'baja blast', 'gatorade', 'brisk', 'baja blast']"
665,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,False,"['beefy 5 layer burrito', 'beefy 5 layer burrito', 'cheesy bean and rice burrito']","['mug root beer', 'pepsi', 'mug root beer']"
9580,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'crunchwrap supreme', 'steak garlic nacho fries', 'steak garlic nacho fries', 'steak garlic nacho fries', 'spicy potato soft taco', 'steak garlic nacho fries', 'soft taco', 'crunchwrap supreme']",['mug root beer']
3704,DISCOUNT-20%,Instagram photo ad,False,"['mexican pizza', 'steak garlic nacho fries']","['gatorade', 'iced tea']"
6193,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['chicken quesadilla', 'mexican pizza', 'mexican pizza', 'mexican pizza', 'cheesy bean and rice burrito', 'chicken quesadilla']","['mug root beer', 'mug root beer', 'diet pepsi', 'gatorade', 'diet pepsi', 'mountain dew']"
2489,BOGO - Garlic Steak Nacho Fries,Instagram photo ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'soft taco', 'beefy 5 layer burrito', 'cheesy bean and rice burrito']","['pepsi', 'brisk', 'mountain dew', 'baja blast', 'brisk']"
1078,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['beefy 5 layer burrito', 'cheesy bean and rice burrito']","['mug root beer', 'mountain dew']"
2318,DISCOUNT-10%,Static Facebook ad,False,"['steak garlic nacho fries', 'mexican pizza', 'cinnamon twists']","['pepsi', 'mug root beer', 'baja blast']"
5849,DISCOUNT-20%,15 sec YouTube ad,False,['steak garlic nacho fries'],['mountain dew']
7166,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['chicken quesadilla', 'soft taco', 'chalupa supreme', 'soft taco', 'cravings box', 'crunchwrap supreme', 'chicken quesadilla', 'crunchy taco']",['baja blast']
3360,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,False,"['beefy 5 layer burrito', 'chicken quesadilla', 'mexican pizza']","['mug root beer', 'baja blast', 'brisk']"
8092,REWARD - Free Baja Blast with purchase of $20 or more,15 sec YouTube ad,True,"['cheesy gordita crunch', 'crunchwrap supreme', 'chicken quesadilla', 'spicy potato soft taco', 'crunchwrap supreme', 'cinnamon twists', 'chalupa supreme', 'chalupa supreme']","['baja blast', 'pepsi', 'pepsi']"
4526,DISCOUNT-20%,Instagram photo ad,False,"['soft taco', 'cheesy gordita crunch', 'crunchy taco', 'nachos bellgrande', 'nachos bellgrande']","['gatorade', 'pepsi', 'baja blast', 'mountain dew', 'baja blast']"
8336,DISCOUNT-50%,15 sec YouTube ad,True,"['cravings box', 'chicken quesadilla']","['iced tea', 'mountain dew']"
1990,REWARD - Free Baja Blast with purchase of $20 or more,Instagram photo ad,False,"['chicken quesadilla', 'soft taco', 'cheesy gordita crunch']","['gatorade', 'diet pepsi', 'diet pepsi']"
1941,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,True,"['steak garlic nacho fries', 'chicken quesadilla', 'crunchy taco', 'cinnamon twists', 'cheesy gordita crunch', 'nachos bellgrande', 'crunchwrap supreme', 'mexican pizza', 'cinnamon twists']","['gatorade', 'baja blast', 'iced tea']"
8694,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,15 sec YouTube ad,False,"['crunchy taco', 'spicy potato soft taco', 'nachos bellgrande']","['pepsi', 'brisk', 'mountain dew']"
5018,BOGO - Baja Blast,15 sec YouTube ad,True,"['chicken quesadilla', 'chicken quesadilla', 'cravings box', 'cravings box', 'spicy potato soft taco', 'mexican pizza']","['baja blast', 'baja blast', 'diet pepsi', 'diet pepsi', 'diet pepsi', 'brisk']"
3020,DISCOUNT-50%,15 sec YouTube ad,False,"['chicken quesadilla', 'beefy 5 layer burrito', 'mexican pizza', 'chalupa supreme']","['starry', 'gatorade', 'pepsi', 'starry']"
7550,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'crunchy taco']","['pepsi', 'diet pepsi', 'diet pepsi']"
8290,DISCOUNT-20%,30 sec Hulu commercial,True,"['beefy 5 layer burrito', 'mexican pizza']","['baja blast', 'brisk']"
6285,BOGO - Garlic Steak Nacho Fries,15 sec YouTube ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'chicken quesadilla', 'soft taco']","['diet pepsi', 'brisk', 'baja blast', 'gatorade']"
9034,DISCOUNT-20%,15 sec YouTube ad,True,"['cinnamon twists', 'soft taco', 'steak garlic nacho fries', 'chicken quesadilla']","['pepsi', 'gatorade', 'gatorade', 'iced tea']"
2641,DISCOUNT-5%,15 sec YouTube ad,True,"['cheesy bean and rice burrito', 'mexican pizza', 'cheesy bean and rice burrito']","['gatorade', 'baja blast', 'mug root beer']"
2158,BOGO - Baja Blast,15 sec YouTube ad,True,['cheesy gordita crunch'],"['baja blast', 'baja blast']"
9545,DISCOUNT-20%,Instagram photo ad,True,"['cheesy bean and rice burrito', 'cheesy gordita crunch']","['starry', 'mountain dew']"
3591,BOGO - Garlic Steak Nacho Fries,15 sec TikTok ad,True,"['steak garlic nacho fries', 'steak garlic nacho fries', 'nachos bellgrande']","['mug root beer', 'mug root beer', 'pepsi']"
2137,DISCOUNT-10%,Instagram photo ad,False,"['beefy 5 layer burrito', 'nachos bellgrande', 'cheesy bean and rice burrito', 'cinnamon twists']","['starry', 'brisk', 'iced tea', 'diet pepsi']"
9877,DISCOUNT-50%,Instagram photo ad,True,"['cheesy gordita crunch', 'cinnamon twists']","['diet pepsi', 'starry']"
3403,DISCOUNT-10%,15 sec YouTube ad,True,"['cheesy bean and rice burrito', 'crunchy taco', 'cheesy bean and rice burrito']","['baja blast', 'pepsi', 'baja blast']"
1804,DISCOUNT-20%,Instagram photo ad,False,"['beefy 5 layer burrito', 'mexican pizza']","['mountain dew', 'baja blast']"
3039,DISCOUNT-50%,Static Facebook ad,True,"['steak garlic nacho fries', 'mexican pizza', 'cheesy gordita crunch', 'crunchy taco']","['diet pepsi', 'mountain dew', 'pepsi', 'baja blast']"
6557,DISCOUNT-20%,Static Facebook ad,False,"['nachos bellgrande', 'chicken quesadilla', 'steak garlic nacho fries', 'cheesy bean and rice burrito', 'steak garlic nacho fries']","['baja blast', 'mug root beer', 'baja blast', 'gatorade', 'baja blast']"
2414,BOGO - Baja Blast,Static Facebook ad,True,"['spicy potato soft taco', 'nachos bellgrande', 'chalupa supreme', 'cheesy gordita crunch', 'cheesy gordita crunch', 'chalupa supreme']","['baja blast', 'baja blast', 'mountain dew', 'mug root beer', 'gatorade', 'mountain dew']"
1789,BOGO - Baja Blast,Instagram photo ad,False,"['crunchy taco', 'steak garlic nacho fries']","['iced tea', 'iced tea']"
9227,DISCOUNT-50%,30 sec Hulu commercial,True,"['cinnamon twists', 'crunchy taco']","['baja blast', 'gatorade']"
9396,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,30 sec Hulu commercial,False,"['cinnamon twists', 'crunchy taco', 'mexican pizza', 'mexican pizza']","['mountain dew', 'gatorade', 'iced tea', 'diet pepsi']"
5109,REWARD - Free Garlic Steak Nacho Fries with purchase of $20 or more,Instagram photo ad,False,"['chalupa supreme', 'crunchwrap supreme', 'mexican pizza']","['starry', 'mug root beer', 'starry']"
9759,DISCOUNT-50%,15 sec TikTok ad,True,['steak garlic nacho fries'],['diet pepsi']
